ccode,cabbr,year,recruit,tmenlist,mil,estimate,version
53,BAR,1986,1,,1,1,2014
53,BAR,1987,1,,1,1,2014
53,BAR,1988,1,,1,1,2014
53,BAR,1989,1,,1,1,2014
53,BAR,1990,1,,1,1,2014
53,BAR,1991,1,,1,1,2014
53,BAR,1992,1,,1,1,2014
53,BAR,1993,1,,1,1,2014
53,BAR,1994,1,,1,1,2014
53,BAR,1995,1,,1,1,2014
53,BAR,1996,1,,1,1,2014
53,BAR,1997,1,,1,1,2014
53,BAR,1998,1,,1,1,2014
53,BAR,1999,1,,1,1,2014
53,BAR,2000,1,,1,1,2014
53,BAR,2001,1,,1,1,2014
53,BAR,2002,1,,1,1,2014
53,BAR,2003,1,,1,1,2014
53,BAR,2004,1,,1,1,2014
53,BAR,2005,1,,1,1,2014
53,BAR,2006,1,,1,1,2014
53,BAR,2007,1,,1,1,2014
53,BAR,2008,1,,1,1,2014
54,DMA,1978,1,,0,1,2014
54,DMA,1979,1,,0,1,2014
54,DMA,1980,1,,0,1,2014
54,DMA,1981,1,,0,1,2014
54,DMA,1982,1,,1,1,2014
54,DMA,1983,1,,1,1,2014
54,DMA,1984,1,,1,1,2014
54,DMA,1985,1,,1,1,2014
54,DMA,1986,1,,1,1,2014
54,DMA,1987,1,,1,1,2014
54,DMA,1988,1,,1,1,2014
54,DMA,1989,1,,1,1,2014
54,DMA,1990,1,,1,1,2014
54,DMA,1991,1,,1,1,2014
54,DMA,1992,1,,1,1,2014
54,DMA,1993,1,,1,1,2014
54,DMA,1994,1,,1,1,2014
54,DMA,1995,1,,1,1,2014
54,DMA,1996,1,,1,1,2014
54,DMA,1997,1,,1,1,2014
54,DMA,1998,1,,1,1,2014
54,DMA,1999,1,,1,1,2014
54,DMA,2000,1,,1,1,2014
54,DMA,2001,1,,1,1,2014
54,DMA,2002,1,,1,1,2014
54,DMA,2003,1,,1,1,2014
54,DMA,2004,1,,1,1,2014
54,DMA,2005,1,,1,1,2014
54,DMA,2006,1,,1,1,2014
54,DMA,2007,1,,1,1,2014
54,DMA,2008,1,,1,1,2014
55,GRN,1974,1,,1,1,2014
55,GRN,1975,1,,1,1,2014
55,GRN,1976,1,,1,1,2014
55,GRN,1977,1,,1,1,2014
55,GRN,1978,1,,1,1,2014
55,GRN,1979,1,,1,1,2014
55,GRN,1980,1,,1,1,2014
55,GRN,1981,1,,1,1,2014
55,GRN,1982,1,,1,1,2014
55,GRN,1983,1,,1,1,2014
55,GRN,1984,1,,1,1,2014
55,GRN,1985,1,,1,1,2014
55,GRN,1986,1,,1,1,2014
55,GRN,1987,1,,1,1,2014
55,GRN,1988,1,,1,1,2014
55,GRN,1989,1,,1,1,2014
55,GRN,1990,1,,1,1,2014
55,GRN,1991,1,,1,1,2014
55,GRN,1992,1,,1,1,2014
55,GRN,1993,1,,1,1,2014
55,GRN,1994,1,,1,1,2014
55,GRN,1995,1,,1,1,2014
55,GRN,1996,1,,1,1,2014
55,GRN,1997,1,,1,1,2014
55,GRN,1998,1,,1,1,2014
55,GRN,1999,1,,1,1,2014
55,GRN,2000,1,,1,1,2014
55,GRN,2001,1,,1,1,2014
55,GRN,2002,1,,1,1,2014
55,GRN,2003,1,,1,1,2014
55,GRN,2004,1,,1,1,2014
55,GRN,2005,1,,1,1,2014
55,GRN,2006,1,,1,1,2014
55,GRN,2007,1,,1,1,2014
55,GRN,2008,1,,1,1,2014
56,SLU,1979,1,,0,1,2014
56,SLU,1980,1,,0,1,2014
56,SLU,1981,1,,0,1,2014
56,SLU,1982,1,,1,1,2014
56,SLU,1983,1,,1,1,2014
56,SLU,1984,1,,1,1,2014
56,SLU,1985,1,,1,1,2014
56,SLU,1986,1,,1,1,2014
56,SLU,1987,1,,1,1,2014
56,SLU,1988,1,,1,1,2014
56,SLU,1989,1,,1,1,2014
56,SLU,1990,1,,1,1,2014
56,SLU,1991,1,,1,1,2014
56,SLU,1992,1,,1,1,2014
56,SLU,1993,1,,1,1,2014
56,SLU,1994,1,,1,1,2014
56,SLU,1995,1,,1,1,2014
56,SLU,1996,1,,1,1,2014
56,SLU,1997,1,,1,1,2014
56,SLU,1998,1,,1,1,2014
56,SLU,1999,1,,1,1,2014
56,SLU,2000,1,,1,1,2014
56,SLU,2001,1,,1,1,2014
56,SLU,2002,1,,1,1,2014
56,SLU,2003,1,,1,1,2014
56,SLU,2004,1,,1,1,2014
56,SLU,2005,1,,1,1,2014
56,SLU,2006,1,,1,1,2014
56,SLU,2007,1,,1,1,2014
56,SLU,2008,1,,1,1,2014
57,SVG,1979,1,,0,1,2014
57,SVG,1980,1,,0,1,2014
57,SVG,1981,1,,0,1,2014
57,SVG,1982,1,,1,1,2014
57,SVG,1983,1,,1,1,2014
57,SVG,1984,1,,1,1,2014
57,SVG,1985,1,,1,1,2014
57,SVG,1986,1,,1,1,2014
57,SVG,1987,1,,1,1,2014
57,SVG,1988,1,,1,1,2014
57,SVG,1989,1,,1,1,2014
57,SVG,1990,1,,1,1,2014
57,SVG,1991,1,,1,1,2014
57,SVG,1992,1,,1,1,2014
57,SVG,1993,1,,1,1,2014
57,SVG,1994,1,,1,1,2014
57,SVG,1995,1,,1,1,2014
57,SVG,1996,1,,1,1,2014
57,SVG,1997,1,,1,1,2014
57,SVG,1998,1,,1,1,2014
57,SVG,1999,1,,1,1,2014
57,SVG,2000,1,,1,1,2014
57,SVG,2001,1,,1,1,2014
57,SVG,2002,1,,1,1,2014
57,SVG,2003,1,,1,1,2014
57,SVG,2004,1,,1,1,2014
57,SVG,2005,1,,1,1,2014
57,SVG,2006,1,,1,1,2014
57,SVG,2007,1,,1,1,2014
57,SVG,2008,1,,1,1,2014
58,AAB,1981,1,,1,1,2014
58,AAB,1982,1,,1,1,2014
58,AAB,1983,1,,1,1,2014
58,AAB,1984,1,,1,1,2014
58,AAB,1985,1,,1,1,2014
58,AAB,1986,1,,1,1,2014
58,AAB,1987,1,,1,1,2014
58,AAB,1988,1,,1,1,2014
58,AAB,1989,1,,1,1,2014
58,AAB,1990,1,,1,1,2014
58,AAB,1991,1,,1,1,2014
58,AAB,1992,1,,1,1,2014
58,AAB,1993,1,,1,1,2014
58,AAB,1994,1,,1,1,2014
58,AAB,1995,1,,1,1,2014
58,AAB,1996,1,,1,1,2014
58,AAB,1997,1,,1,1,2014
58,AAB,1998,1,,1,1,2014
58,AAB,1999,1,,1,1,2014
58,AAB,2000,1,,1,1,2014
58,AAB,2001,1,,1,1,2014
58,AAB,2002,1,,1,1,2014
58,AAB,2003,1,,1,1,2014
58,AAB,2004,1,,1,1,2014
58,AAB,2005,1,,1,1,2014
58,AAB,2006,1,,1,1,2014
58,AAB,2007,1,,1,1,2014
58,AAB,2008,1,,1,1,2014
60,SKN,1983,1,,1,1,2014
60,SKN,1984,1,,1,1,2014
60,SKN,1985,1,,1,1,2014
60,SKN,1986,1,,1,1,2014
60,SKN,1987,1,,1,1,2014
60,SKN,1988,1,,1,1,2014
60,SKN,1989,1,,1,1,2014
60,SKN,1990,1,,1,1,2014
60,SKN,1991,1,,1,1,2014
60,SKN,1992,1,,1,1,2014
60,SKN,1993,1,,1,1,2014
60,SKN,1994,1,,1,1,2014
60,SKN,1995,1,,1,1,2014
60,SKN,1996,1,,1,1,2014
60,SKN,1997,1,,1,1,2014
60,SKN,1998,1,,1,1,2014
60,SKN,1999,1,,1,1,2014
60,SKN,2000,1,,1,1,2014
60,SKN,2001,1,,1,1,2014
60,SKN,2002,1,,1,1,2014
60,SKN,2003,1,,1,1,2014
60,SKN,2004,1,,1,1,2014
60,SKN,2005,1,,1,1,2014
60,SKN,2006,1,,1,1,2014
60,SKN,2007,1,,1,1,2014
60,SKN,2008,1,,1,1,2014
70,MEX,1831,,,,,2014
70,MEX,1832,,,,,2014
70,MEX,1833,,,,,2014
70,MEX,1834,,,,,2014
70,MEX,1835,,,,,2014
70,MEX,1836,,,,,2014
70,MEX,1837,,,,,2014
70,MEX,1838,,,,,2014
70,MEX,1839,,,,,2014
70,MEX,1840,,,,,2014
70,MEX,1841,,,,,2014
70,MEX,1842,,,,,2014
70,MEX,1843,,,,,2014
70,MEX,1844,,,,,2014
70,MEX,1845,,,,,2014
70,MEX,1846,,,,,2014
70,MEX,1847,,,,,2014
70,MEX,1848,,,,,2014
70,MEX,1849,,,,,2014
70,MEX,1850,,,,,2014
70,MEX,1851,,,,,2014
70,MEX,1852,,,,,2014
70,MEX,1853,,,,,2014
70,MEX,1854,,,,,2014
70,MEX,1855,,,,,2014
70,MEX,1856,,,,,2014
70,MEX,1857,,,,,2014
70,MEX,1858,,,,,2014
70,MEX,1859,,,,,2014
70,MEX,1860,,,,,2014
70,MEX,1861,,,,,2014
70,MEX,1862,,,,,2014
70,MEX,1863,,,,,2014
70,MEX,1864,,,,,2014
70,MEX,1865,,,,,2014
70,MEX,1866,,,,,2014
70,MEX,1867,,,,,2014
70,MEX,1868,,,,,2014
70,MEX,1869,,,,,2014
70,MEX,1870,,,,,2014
70,MEX,1871,,,,,2014
70,MEX,1872,,,,,2014
70,MEX,1873,,,,,2014
70,MEX,1874,,,,,2014
70,MEX,1875,,,,,2014
70,MEX,1876,,,,,2014
70,MEX,1877,,,,,2014
70,MEX,1878,,,,,2014
70,MEX,1879,,,,,2014
70,MEX,1880,,,,,2014
70,MEX,1881,,,,,2014
70,MEX,1882,,,,,2014
70,MEX,1883,,,,,2014
70,MEX,1884,,,,,2014
70,MEX,1885,,,,,2014
70,MEX,1886,,,,,2014
70,MEX,1887,,,,,2014
70,MEX,1888,,,,,2014
70,MEX,1889,,,,,2014
70,MEX,1890,,,,,2014
70,MEX,1891,,,,,2014
70,MEX,1892,,,,,2014
70,MEX,1893,,,,,2014
70,MEX,1894,,,,,2014
70,MEX,1895,,,,,2014
70,MEX,1896,,,,,2014
70,MEX,1897,,,,,2014
70,MEX,1898,,,,,2014
70,MEX,1899,,,,,2014
70,MEX,1900,,,,,2014
70,MEX,1901,,,,,2014
70,MEX,1902,,,,,2014
70,MEX,1903,,,,,2014
70,MEX,1904,,,,,2014
70,MEX,1905,,,,,2014
70,MEX,1906,,,,,2014
70,MEX,1907,,,,,2014
70,MEX,1908,,,,,2014
70,MEX,1909,,,,,2014
70,MEX,1910,,,,,2014
70,MEX,1911,,,,,2014
70,MEX,1912,,,,,2014
70,MEX,1913,,,,,2014
70,MEX,1914,,,,,2014
70,MEX,1915,,,,,2014
70,MEX,1916,,,,,2014
70,MEX,1917,0,,1,,2014
70,MEX,1918,0,,1,,2014
70,MEX,1919,0,,1,,2014
70,MEX,1920,0,,1,,2014
70,MEX,1921,0,,1,,2014
70,MEX,1922,0,,1,,2014
70,MEX,1923,0,,1,,2014
70,MEX,1924,0,,1,,2014
70,MEX,1925,0,,1,,2014
70,MEX,1926,0,,1,,2014
70,MEX,1927,0,,1,,2014
70,MEX,1928,0,,1,,2014
70,MEX,1929,0,,1,,2014
70,MEX,1930,0,,1,,2014
70,MEX,1931,0,,1,,2014
70,MEX,1932,0,,1,,2014
70,MEX,1933,0,,1,,2014
70,MEX,1934,0,,1,,2014
70,MEX,1935,0,,1,,2014
70,MEX,1936,0,,1,,2014
70,MEX,1937,0,,1,,2014
70,MEX,1938,0,,1,,2014
70,MEX,1939,0,,1,,2014
70,MEX,1940,0,,1,,2014
70,MEX,1941,0,,1,,2014
70,MEX,1942,1,,1,,2014
70,MEX,1943,1,,1,,2014
70,MEX,1944,1,,1,,2014
70,MEX,1945,1,,1,,2014
70,MEX,1946,1,,1,,2014
70,MEX,1947,1,,1,,2014
70,MEX,1948,1,,1,,2014
70,MEX,1949,1,,1,,2014
70,MEX,1950,1,,1,,2014
70,MEX,1951,1,,1,,2014
70,MEX,1952,1,,1,,2014
70,MEX,1953,1,,1,,2014
70,MEX,1954,1,,1,,2014
70,MEX,1955,1,,1,,2014
70,MEX,1956,1,,1,,2014
70,MEX,1957,1,,1,,2014
70,MEX,1958,1,,1,,2014
70,MEX,1959,1,,1,,2014
70,MEX,1960,1,,1,,2014
70,MEX,1961,1,,1,,2014
70,MEX,1962,1,,1,,2014
70,MEX,1963,1,,1,,2014
70,MEX,1964,1,,1,,2014
70,MEX,1965,1,,1,,2014
70,MEX,1966,1,,1,,2014
70,MEX,1967,1,,1,,2014
70,MEX,1968,1,,1,,2014
70,MEX,1969,1,,1,1,2014
70,MEX,1970,1,,1,1,2014
70,MEX,1971,1,,1,1,2014
70,MEX,1972,1,,1,1,2014
70,MEX,1973,1,,1,1,2014
70,MEX,1974,1,,1,1,2014
70,MEX,1975,1,,1,1,2014
70,MEX,1976,1,,1,1,2014
70,MEX,1977,1,,1,1,2014
70,MEX,1978,1,,1,1,2014
70,MEX,1979,1,,1,1,2014
70,MEX,1980,1,,1,1,2014
70,MEX,1981,1,,1,1,2014
70,MEX,1982,1,36,1,1,2014
70,MEX,1983,1,,1,1,2014
70,MEX,1984,1,,1,1,2014
70,MEX,1985,1,,1,1,2014
70,MEX,1986,1,,1,1,2014
70,MEX,1987,1,,1,1,2014
70,MEX,1988,1,,1,1,2014
70,MEX,1989,1,,1,1,2014
70,MEX,1990,1,,1,1,2014
70,MEX,1991,1,,1,1,2014
70,MEX,1992,1,,1,1,2014
70,MEX,1993,1,,1,1,2014
70,MEX,1994,1,,1,1,2014
70,MEX,1995,1,,1,1,2014
70,MEX,1996,1,,1,1,2014
70,MEX,1997,1,,1,1,2014
70,MEX,1998,1,,1,1,2014
70,MEX,1999,1,,1,1,2014
70,MEX,2000,1,,1,1,2014
70,MEX,2001,1,,1,1,2014
70,MEX,2002,1,,1,1,2014
70,MEX,2003,1,,1,1,2014
70,MEX,2004,1,,1,1,2014
70,MEX,2005,1,,1,1,2014
70,MEX,2006,1,,1,1,2014
70,MEX,2007,1,,1,1,2014
70,MEX,2008,1,,1,1,2014
80,BLZ,1981,1,,1,1,2014
80,BLZ,1982,1,,1,1,2014
80,BLZ,1983,1,,1,1,2014
80,BLZ,1984,1,,1,1,2014
80,BLZ,1985,1,,1,1,2014
80,BLZ,1986,1,,1,1,2014
80,BLZ,1987,1,,1,1,2014
80,BLZ,1988,1,,1,1,2014
80,BLZ,1989,1,,1,1,2014
80,BLZ,1990,1,,1,1,2014
80,BLZ,1991,1,,1,1,2014
80,BLZ,1992,1,,1,1,2014
80,BLZ,1993,1,,1,1,2014
80,BLZ,1994,1,,1,1,2014
80,BLZ,1995,1,,1,1,2014
80,BLZ,1996,1,,1,1,2014
80,BLZ,1997,1,,1,1,2014
80,BLZ,1998,1,,1,1,2014
80,BLZ,1999,1,,1,1,2014
80,BLZ,2000,1,,1,1,2014
80,BLZ,2001,1,,1,1,2014
80,BLZ,2002,1,,1,1,2014
80,BLZ,2003,1,,1,1,2014
80,BLZ,2004,1,,1,1,2014
80,BLZ,2005,1,,1,1,2014
80,BLZ,2006,1,,1,1,2014
80,BLZ,2007,1,,1,1,2014
80,BLZ,2008,1,,1,1,2014
90,GUA,1868,,,,,2014
90,GUA,1869,,,,,2014
90,GUA,1870,,,,,2014
90,GUA,1871,,,,,2014
90,GUA,1872,,,,,2014
90,GUA,1873,,,,,2014
90,GUA,1874,,,,,2014
90,GUA,1875,,,,,2014
90,GUA,1876,,,,,2014
90,GUA,1877,,,,,2014
90,GUA,1878,,,,,2014
90,GUA,1879,,,,,2014
90,GUA,1880,,,,,2014
90,GUA,1881,,,,,2014
90,GUA,1882,,,,,2014
90,GUA,1883,,,,,2014
90,GUA,1884,,,,,2014
90,GUA,1885,,,,,2014
90,GUA,1886,,,,,2014
90,GUA,1887,,,,,2014
90,GUA,1888,,,,,2014
90,GUA,1889,,,,,2014
90,GUA,1890,,,,,2014
90,GUA,1891,,,,,2014
90,GUA,1892,,,,,2014
90,GUA,1893,,,,,2014
90,GUA,1894,,,,,2014
90,GUA,1895,,,,,2014
90,GUA,1896,,,,,2014
90,GUA,1897,,,,,2014
90,GUA,1898,,,,,2014
90,GUA,1899,,,,,2014
90,GUA,1900,,,,,2014
90,GUA,1901,,,,,2014
90,GUA,1902,,,,,2014
90,GUA,1903,,,,,2014
90,GUA,1904,,,,,2014
90,GUA,1905,,,,,2014
90,GUA,1906,,,,,2014
90,GUA,1907,,,,,2014
90,GUA,1908,,,,,2014
90,GUA,1909,,,,,2014
90,GUA,1910,,,,,2014
90,GUA,1911,,,,,2014
90,GUA,1912,,,,,2014
90,GUA,1913,,,,,2014
90,GUA,1914,,,,,2014
90,GUA,1915,,,,,2014
90,GUA,1916,,,,,2014
90,GUA,1917,,,,,2014
90,GUA,1918,,,,,2014
90,GUA,1919,,,,,2014
90,GUA,1920,,,,,2014
90,GUA,1921,,,,,2014
90,GUA,1922,,,,,2014
90,GUA,1923,,,,,2014
90,GUA,1924,,,,,2014
90,GUA,1925,,,,,2014
90,GUA,1926,,,,,2014
90,GUA,1927,,,,,2014
90,GUA,1928,,,,,2014
90,GUA,1929,,,,,2014
90,GUA,1930,,,,,2014
90,GUA,1931,,,,,2014
90,GUA,1932,,,,,2014
90,GUA,1933,,,,,2014
90,GUA,1934,,,,,2014
90,GUA,1935,,,,,2014
90,GUA,1936,,,,,2014
90,GUA,1937,,,,,2014
90,GUA,1938,,,,,2014
90,GUA,1939,,,,,2014
90,GUA,1940,,,,,2014
90,GUA,1941,,,,,2014
90,GUA,1942,,,,,2014
90,GUA,1943,,,,,2014
90,GUA,1944,,,,,2014
90,GUA,1945,,,,,2014
90,GUA,1946,,,,,2014
90,GUA,1947,,,,,2014
90,GUA,1948,,,,,2014
90,GUA,1949,,,,,2014
90,GUA,1950,,,,,2014
90,GUA,1951,,,,,2014
90,GUA,1952,,,,,2014
90,GUA,1953,,,,,2014
90,GUA,1954,,,,,2014
90,GUA,1955,,,,,2014
90,GUA,1956,,,,,2014
90,GUA,1957,,,,,2014
90,GUA,1958,,,,,2014
90,GUA,1959,,,,,2014
90,GUA,1960,,,,,2014
90,GUA,1961,0,36,1,,2014
90,GUA,1962,0,36,1,,2014
90,GUA,1963,0,36,1,,2014
90,GUA,1964,0,36,1,,2014
90,GUA,1965,0,24,1,,2014
90,GUA,1966,0,24,1,,2014
90,GUA,1967,0,24,1,,2014
90,GUA,1968,0,24,1,,2014
90,GUA,1969,0,24,1,0,2014
90,GUA,1970,0,24,1,0,2014
90,GUA,1971,0,24,1,0,2014
90,GUA,1972,0,24,1,0,2014
90,GUA,1973,0,24,1,0,2014
90,GUA,1974,0,24,1,0,2014
90,GUA,1975,0,24,1,0,2014
90,GUA,1976,0,24,1,0,2014
90,GUA,1977,0,24,1,0,2014
90,GUA,1978,0,24,1,0,2014
90,GUA,1979,0,24,1,0,2014
90,GUA,1980,0,24,1,0,2014
90,GUA,1981,0,24,1,0,2014
90,GUA,1982,0,27,1,0,2014
90,GUA,1983,0,27,1,0,2014
90,GUA,1984,0,30,1,0,2014
90,GUA,1985,0,27,1,0,2014
90,GUA,1986,0,27,1,0,2014
90,GUA,1987,0,30,1,0,2014
90,GUA,1988,0,30,1,0,2014
90,GUA,1989,0,30,1,0,2014
90,GUA,1990,0,30,1,0,2014
90,GUA,1991,0,30,1,0,2014
90,GUA,1992,0,30,1,0,2014
90,GUA,1993,0,30,1,0,2014
90,GUA,1994,0,30,1,0,2014
90,GUA,1995,0,30,1,0,2014
90,GUA,1996,0,30,1,0,2014
90,GUA,1997,0,30,1,0,2014
90,GUA,1998,0,30,1,0,2014
90,GUA,1999,0,30,1,0,2014
90,GUA,2000,0,30,1,0,2014
90,GUA,2001,0,30,1,0,2014
90,GUA,2002,0,30,1,0,2014
90,GUA,2003,0,30,1,0,2014
90,GUA,2004,0,30,1,0,2014
90,GUA,2005,0,,1,0,2014
90,GUA,2006,0,,1,0,2014
90,GUA,2007,1,,1,1,2014
90,GUA,2008,1,,1,1,2014
91,HON,1899,0,,1,,2014
91,HON,1900,0,,1,,2014
91,HON,1901,0,,1,,2014
91,HON,1902,0,,1,,2014
91,HON,1903,0,,1,,2014
91,HON,1904,0,,1,,2014
91,HON,1905,0,,1,,2014
91,HON,1906,0,,1,,2014
91,HON,1907,0,,1,,2014
91,HON,1908,0,,1,,2014
91,HON,1909,0,,1,,2014
91,HON,1910,0,,1,,2014
91,HON,1911,0,,1,,2014
91,HON,1912,0,,1,,2014
91,HON,1913,0,,1,,2014
91,HON,1914,0,,1,,2014
91,HON,1915,0,,1,,2014
91,HON,1916,0,,1,,2014
91,HON,1917,0,,1,,2014
91,HON,1918,0,,1,,2014
91,HON,1919,0,,1,,2014
91,HON,1920,0,,1,,2014
91,HON,1921,0,,1,,2014
91,HON,1922,0,,1,,2014
91,HON,1923,0,,1,,2014
91,HON,1924,0,,1,,2014
91,HON,1925,0,,1,,2014
91,HON,1926,0,,1,,2014
91,HON,1927,0,,1,,2014
91,HON,1928,0,,1,,2014
91,HON,1929,0,,1,,2014
91,HON,1930,0,,1,,2014
91,HON,1931,0,,1,,2014
91,HON,1932,0,,1,,2014
91,HON,1933,0,,1,,2014
91,HON,1934,0,,1,,2014
91,HON,1935,0,,1,,2014
91,HON,1936,0,,1,,2014
91,HON,1937,0,,1,,2014
91,HON,1938,0,,1,,2014
91,HON,1939,0,,1,,2014
91,HON,1940,0,,1,,2014
91,HON,1941,0,,1,,2014
91,HON,1942,0,,1,,2014
91,HON,1943,0,,1,,2014
91,HON,1944,0,,1,,2014
91,HON,1945,0,,1,,2014
91,HON,1946,0,,1,,2014
91,HON,1947,0,,1,,2014
91,HON,1948,0,,1,,2014
91,HON,1949,0,,1,,2014
91,HON,1950,0,,1,,2014
91,HON,1951,0,,1,,2014
91,HON,1952,0,,1,,2014
91,HON,1953,0,,1,,2014
91,HON,1954,0,,1,,2014
91,HON,1955,0,,1,,2014
91,HON,1956,0,,1,,2014
91,HON,1957,0,,1,,2014
91,HON,1958,0,,1,,2014
91,HON,1959,0,,1,,2014
91,HON,1960,0,,1,,2014
91,HON,1961,0,,1,,2014
91,HON,1962,0,,1,,2014
91,HON,1963,0,,1,,2014
91,HON,1964,0,,1,,2014
91,HON,1965,0,,1,,2014
91,HON,1966,0,,1,,2014
91,HON,1967,0,,1,,2014
91,HON,1968,0,24,1,,2014
91,HON,1969,0,24,1,0,2014
91,HON,1970,0,24,1,0,2014
91,HON,1971,0,24,1,0,2014
91,HON,1972,0,24,1,0,2014
91,HON,1973,0,24,1,0,2014
91,HON,1974,0,24,1,0,2014
91,HON,1975,0,24,1,0,2014
91,HON,1976,0,24,1,0,2014
91,HON,1977,0,24,1,0,2014
91,HON,1978,0,24,1,0,2014
91,HON,1979,0,24,1,0,2014
91,HON,1980,0,24,1,0,2014
91,HON,1981,0,8,1,0,2014
91,HON,1982,0,21,1,0,2014
91,HON,1983,0,21,1,0,2014
91,HON,1984,0,21,1,0,2014
91,HON,1985,0,24,1,0,2014
91,HON,1986,0,24,1,0,2014
91,HON,1987,0,24,1,0,2014
91,HON,1988,0,24,1,0,2014
91,HON,1989,0,24,1,0,2014
91,HON,1990,0,24,1,0,2014
91,HON,1991,0,24,1,0,2014
91,HON,1992,0,24,1,0,2014
91,HON,1993,0,24,1,0,2014
91,HON,1994,0,24,1,0,2014
91,HON,1995,1,,1,1,2014
91,HON,1996,1,,1,1,2014
91,HON,1997,1,,1,1,2014
91,HON,1998,1,,1,1,2014
91,HON,1999,1,,1,1,2014
91,HON,2000,1,,1,1,2014
91,HON,2001,1,,1,1,2014
91,HON,2002,1,,1,1,2014
91,HON,2003,1,,1,1,2014
91,HON,2004,1,,1,1,2014
91,HON,2005,1,,1,1,2014
91,HON,2006,1,,1,1,2014
91,HON,2007,1,,1,1,2014
91,HON,2008,1,,1,1,2014
92,SAL,1875,,,,,2014
92,SAL,1876,,,,,2014
92,SAL,1877,,,,,2014
92,SAL,1878,,,,,2014
92,SAL,1879,,,,,2014
92,SAL,1880,,,,,2014
92,SAL,1881,,,,,2014
92,SAL,1882,,,,,2014
92,SAL,1883,,,,,2014
92,SAL,1884,,,,,2014
92,SAL,1885,,,,,2014
92,SAL,1886,,,,,2014
92,SAL,1887,,,,,2014
92,SAL,1888,,,,,2014
92,SAL,1889,,,,,2014
92,SAL,1890,,,,,2014
92,SAL,1891,,,,,2014
92,SAL,1892,,,,,2014
92,SAL,1893,,,,,2014
92,SAL,1894,,,,,2014
92,SAL,1895,,,,,2014
92,SAL,1896,,,,,2014
92,SAL,1897,,,,,2014
92,SAL,1898,,,,,2014
92,SAL,1899,,,,,2014
92,SAL,1900,,,,,2014
92,SAL,1901,,,,,2014
92,SAL,1902,,,,,2014
92,SAL,1903,,,,,2014
92,SAL,1904,,,,,2014
92,SAL,1905,,,,,2014
92,SAL,1906,,,,,2014
92,SAL,1907,,,,,2014
92,SAL,1908,,,,,2014
92,SAL,1909,,,,,2014
92,SAL,1910,,,,,2014
92,SAL,1911,,,,,2014
92,SAL,1912,,,,,2014
92,SAL,1913,,,,,2014
92,SAL,1914,,,,,2014
92,SAL,1915,,,,,2014
92,SAL,1916,,,,,2014
92,SAL,1917,,,,,2014
92,SAL,1918,,,,,2014
92,SAL,1919,,,,,2014
92,SAL,1920,,,,,2014
92,SAL,1921,,,,,2014
92,SAL,1922,,,,,2014
92,SAL,1923,,,,,2014
92,SAL,1924,,,,,2014
92,SAL,1925,,,,,2014
92,SAL,1926,,,,,2014
92,SAL,1927,,,,,2014
92,SAL,1928,,,,,2014
92,SAL,1929,1,,1,,2014
92,SAL,1930,1,,1,,2014
92,SAL,1931,1,,1,,2014
92,SAL,1932,1,,1,,2014
92,SAL,1933,1,,1,,2014
92,SAL,1934,1,,1,,2014
92,SAL,1935,1,,1,,2014
92,SAL,1936,1,,1,,2014
92,SAL,1937,1,,1,,2014
92,SAL,1938,1,,1,,2014
92,SAL,1939,1,,1,,2014
92,SAL,1940,1,,1,,2014
92,SAL,1941,1,,1,,2014
92,SAL,1942,1,,1,,2014
92,SAL,1943,1,,1,,2014
92,SAL,1944,1,,1,,2014
92,SAL,1945,1,,1,,2014
92,SAL,1946,1,,1,,2014
92,SAL,1947,1,,1,,2014
92,SAL,1948,1,,1,,2014
92,SAL,1949,1,,1,,2014
92,SAL,1950,1,,1,,2014
92,SAL,1951,1,,1,,2014
92,SAL,1952,1,,1,,2014
92,SAL,1953,1,,1,,2014
92,SAL,1954,1,,1,,2014
92,SAL,1955,1,,1,,2014
92,SAL,1956,1,,1,,2014
92,SAL,1957,1,,1,,2014
92,SAL,1958,1,,1,,2014
92,SAL,1959,1,,1,,2014
92,SAL,1960,1,,1,,2014
92,SAL,1961,1,,1,,2014
92,SAL,1962,1,18,1,,2014
92,SAL,1963,1,18,1,,2014
92,SAL,1964,1,18,1,,2014
92,SAL,1965,1,18,1,,2014
92,SAL,1966,1,18,1,,2014
92,SAL,1967,1,18,1,,2014
92,SAL,1968,1,18,1,,2014
92,SAL,1969,1,18,1,1,2014
92,SAL,1970,1,18,1,1,2014
92,SAL,1971,1,18,1,1,2014
92,SAL,1972,1,18,1,1,2014
92,SAL,1973,1,18,1,1,2014
92,SAL,1974,1,18,1,1,2014
92,SAL,1975,1,18,1,1,2014
92,SAL,1976,1,18,1,1,2014
92,SAL,1977,1,18,1,1,2014
92,SAL,1978,1,18,1,1,2014
92,SAL,1979,1,18,1,1,2014
92,SAL,1980,0,24,1,0,2014
92,SAL,1981,0,24,1,0,2014
92,SAL,1982,0,12,1,0,2014
92,SAL,1983,0,12,1,0,2014
92,SAL,1984,0,24,1,0,2014
92,SAL,1985,0,24,1,0,2014
92,SAL,1986,0,24,1,0,2014
92,SAL,1987,0,24,1,0,2014
92,SAL,1988,0,24,1,0,2014
92,SAL,1989,0,24,1,0,2014
92,SAL,1990,0,24,1,0,2014
92,SAL,1991,0,24,1,0,2014
92,SAL,1992,1,24,1,1,2014
92,SAL,1993,1,24,1,1,2014
